genome	count	k	order	type	tree_k	dataset	runs_type	n_runs	baseline	rel
dustbin	3	31	nj	kmer	single	dustbin kmer k31 n3	cylinder	34120736	34120736	1
dustbin	3	31	nj	unitig	single	dustbin unitig k31 n3	matrix	767279	617091	1.2433806359191757
dustbin	3	31	nj	unitig	single	dustbin unitig k31 n3	indiv_rows	29422128	29271940	1.0051307839521397
dustbin	3	31	nj	unitig	single	dustbin unitig k31 n3	cylinder	1085142	1085142	1
dustbin	434	31	nj	kmer	single	dustbin kmer k31 n434	matrix	2128779710	3438488791	0.6191032861796524
dustbin	434	31	nj	kmer	single	dustbin kmer k31 n434	indiv_rows	3936848836	5246557917	0.7503679361365182
dustbin	434	31	nj	kmer	single	dustbin kmer k31 n434	cylinder	2139826768	3446798788	0.6208156900396357
dustbin	434	31	nj	unitig	single	dustbin unitig k31 n434	matrix	57818452	128002924	0.4516963378117831
dustbin	434	31	nj	unitig	single	dustbin unitig k31 n434	indiv_rows	86473301	156657773	0.5519885757599784
dustbin	434	31	nj	unitig	single	dustbin unitig k31 n434	cylinder	58447566	128535602	0.45471888792336307
dustbin	46	31	nj	kmer	single	dustbin kmer k31 n46	matrix	291034345	346134562	0.840812727045732
dustbin	46	31	nj	kmer	single	dustbin kmer k31 n46	indiv_rows	2099103471	2154203688	0.9744220022893211
dustbin	46	31	nj	kmer	single	dustbin kmer k31 n46	cylinder	303473172	347775592	0.8726120492090198
dustbin	46	31	nj	unitig	single	dustbin unitig k31 n46	matrix	11698814	15765894	0.7420330239439641
dustbin	46	31	nj	unitig	single	dustbin unitig k31 n46	indiv_rows	40353663	44420743	0.9084418736534866
dustbin	46	31	nj	unitig	single	dustbin unitig k31 n46	cylinder	12547062	16142104	0.7772878925820327
dustbin	5	31	nj	kmer	single	dustbin kmer k31 n5	matrix	43893512	45194352	0.9712167573505646
dustbin	5	31	nj	kmer	single	dustbin kmer k31 n5	indiv_rows	1851962638	1853263478	0.9992980814571473
dustbin	5	31	nj	kmer	single	dustbin kmer k31 n5	cylinder	54405618	54405616	1.0000000367609108
dustbin	5	31	nj	unitig	single	dustbin unitig k31 n5	matrix	1629422	1628466	1.0005870555479819
dustbin	5	31	nj	unitig	single	dustbin unitig k31 n5	indiv_rows	30284271	30283315	1.0000315685386492
dustbin	5	31	nj	unitig	single	dustbin unitig k31 n5	cylinder	1889290	1888334	1.0005062663702502
dustbin	679	31	nj	kmer	single	dustbin kmer k31 n679	matrix	3049134285	5372662042	0.5675276541058861
dustbin	679	31	nj	kmer	single	dustbin kmer k31 n679	indiv_rows	4857203411	7180731168	0.6764218430353581
dustbin	679	31	nj	kmer	single	dustbin kmer k31 n679	cylinder	3049136936	5377241440	0.567044825868931
dustbin	679	31	nj	unitig	single	dustbin unitig k31 n679	matrix	78266700	194795081	0.40178991994156155
dustbin	679	31	nj	unitig	single	dustbin unitig k31 n679	indiv_rows	106921549	223449930	0.47850338999882436
dustbin	679	31	nj	unitig	single	dustbin unitig k31 n679	cylinder	78266966	194943386	0.4014856190094082
dustbin	72	31	nj	kmer	single	dustbin kmer k31 n72	matrix	435066161	559865318	0.7770907520297587
dustbin	72	31	nj	kmer	single	dustbin kmer k31 n72	indiv_rows	2243135287	2367934444	0.9472961942353502
dustbin	72	31	nj	kmer	single	dustbin kmer k31 n72	cylinder	451075704	572619234	0.7877410977780743
dustbin	72	31	nj	unitig	single	dustbin unitig k31 n72	matrix	14232930	21756930	0.6541791511945849
dustbin	72	31	nj	unitig	single	dustbin unitig k31 n72	indiv_rows	42887779	50411779	0.8507491671738068
dustbin	72	31	nj	unitig	single	dustbin unitig k31 n72	cylinder	15323406	21850046	0.7012985693485496
dustbin	8	31	nj	kmer	single	dustbin kmer k31 n8	matrix	59383851	61022158	0.9731522605280528
dustbin	8	31	nj	kmer	single	dustbin kmer k31 n8	indiv_rows	1867452977	1869091284	0.9991234740571397
dustbin	8	31	nj	kmer	single	dustbin kmer k31 n8	cylinder	67213770	67219750	0.9999110380505729
dustbin	8	31	nj	unitig	single	dustbin unitig k31 n8	matrix	1967695	1600041	1.2297778619422877
dustbin	8	31	nj	unitig	single	dustbin unitig k31 n8	indiv_rows	30622544	30254890	1.0121518868520096
dustbin	8	31	nj	unitig	single	dustbin unitig k31 n8	cylinder	2031440	2033322	0.9990744210705437
dustbin	1000	31	optimal	kmer	single	dustbin kmer k31 n1000	matrix	3962773104	8041158758	0.49281120088040925
dustbin	1000	31	optimal	kmer	single	dustbin kmer k31 n1000	indiv_rows	5770842230	9849227884	0.585918236227907
dustbin	1000	31	optimal	kmer	single	dustbin kmer k31 n1000	cylinder	3989956982	8051154978	0.49557572707303066
dustbin	1000	31	optimal	unitig	single	dustbin unitig k31 n1000	matrix	92712160	290606226	0.3190301917344331
dustbin	1000	31	optimal	unitig	single	dustbin unitig k31 n1000	indiv_rows	121367009	319261075	0.3801497222923277
dustbin	1000	31	optimal	unitig	single	dustbin unitig k31 n1000	cylinder	93878068	290738210	0.3228955285925438
dustbin	113	31	optimal	kmer	single	dustbin kmer k31 n113	matrix	642810490	927672061	0.6929285865385139
dustbin	113	31	optimal	kmer	single	dustbin kmer k31 n113	indiv_rows	2450879616	2735741187	0.895874078895461
dustbin	113	31	optimal	kmer	single	dustbin kmer k31 n113	cylinder	662451952	936991506	0.7069988871382575
dustbin	113	31	optimal	unitig	single	dustbin unitig k31 n113	matrix	20053810	34107720	0.587955160884398
dustbin	113	31	optimal	unitig	single	dustbin unitig k31 n113	indiv_rows	48708659	62762569	0.7760781589421555
dustbin	113	31	optimal	unitig	single	dustbin unitig k31 n113	cylinder	21309668	34161918	0.6237842968887168
dustbin	12	31	optimal	kmer	single	dustbin kmer k31 n12	matrix	78928340	96874791	0.8147459125873108
dustbin	12	31	optimal	kmer	single	dustbin kmer k31 n12	indiv_rows	1886997466	1904943917	0.9905790134607937
dustbin	12	31	optimal	kmer	single	dustbin kmer k31 n12	cylinder	93667256	99065626	0.9455071328171892
dustbin	12	31	optimal	unitig	single	dustbin unitig k31 n12	matrix	2738572	4283713	0.6392986644996992
dustbin	12	31	optimal	unitig	single	dustbin unitig k31 n12	indiv_rows	31393421	32938562	0.9530902107991235
dustbin	12	31	optimal	unitig	single	dustbin unitig k31 n12	cylinder	3777986	4341074	0.8702883203557461
dustbin	177	31	optimal	kmer	single	dustbin kmer k31 n177	matrix	958079967	1468350698	0.6524871533108366
dustbin	177	31	optimal	kmer	single	dustbin kmer k31 n177	indiv_rows	2766149093	3276419824	0.8442596619449584
dustbin	177	31	optimal	kmer	single	dustbin kmer k31 n177	cylinder	979935534	1477614126	0.6631877137319679
dustbin	177	31	optimal	unitig	single	dustbin unitig k31 n177	matrix	29458840	55419279	0.5315630324241497
dustbin	177	31	optimal	unitig	single	dustbin unitig k31 n177	indiv_rows	58113689	84074128	0.6912196460723328
dustbin	177	31	optimal	unitig	single	dustbin unitig k31 n177	cylinder	30714698	55830668	0.5501402562476952
dustbin	19	31	optimal	kmer	single	dustbin kmer k31 n19	matrix	126013886	138517975	0.9097294845668946
dustbin	19	31	optimal	kmer	single	dustbin kmer k31 n19	indiv_rows	1934083012	1946587101	0.9935764040594041
dustbin	19	31	optimal	kmer	single	dustbin kmer k31 n19	cylinder	140752802	148286722	0.9491935629948041
dustbin	19	31	optimal	unitig	single	dustbin unitig k31 n19	matrix	5048510	6001337	0.8412308790524512
dustbin	19	31	optimal	unitig	single	dustbin unitig k31 n19	indiv_rows	33703359	34656186	0.9725062936815956
dustbin	19	31	optimal	unitig	single	dustbin unitig k31 n19	cylinder	6304368	7053898	0.8937424385779323
dustbin	277	31	optimal	kmer	single	dustbin kmer k31 n277	matrix	1313947325	2212522789	0.5938683802637208
dustbin	277	31	optimal	kmer	single	dustbin kmer k31 n277	indiv_rows	3122016451	4020591915	0.7765066728986844
dustbin	277	31	optimal	kmer	single	dustbin kmer k31 n277	cylinder	1337272338	2216626796	0.6032916052504492
dustbin	277	31	optimal	unitig	single	dustbin unitig k31 n277	matrix	37593700	84236947	0.4462851674812004
dustbin	277	31	optimal	unitig	single	dustbin unitig k31 n277	indiv_rows	66248549	112891796	0.5868322707878614
dustbin	277	31	optimal	unitig	single	dustbin unitig k31 n277	cylinder	38849558	84784854	0.45821342099616047
dustbin	29	31	optimal	kmer	single	dustbin kmer k31 n29	matrix	188566012	217141859	0.8684000996786161
dustbin	29	31	optimal	kmer	single	dustbin kmer k31 n29	indiv_rows	1996635138	2025210985	0.9858899407460996
dustbin	29	31	optimal	kmer	single	dustbin kmer k31 n29	cylinder	202456210	221948420	0.9121768472152223
dustbin	29	31	optimal	unitig	single	dustbin unitig k31 n29	matrix	8193207	10562132	0.7757152627897473
dustbin	29	31	optimal	unitig	single	dustbin unitig k31 n29	indiv_rows	36848056	39216981	0.9395944068208616
dustbin	29	31	optimal	unitig	single	dustbin unitig k31 n29	cylinder	9330614	10759692	0.867182257633397
dustbin	2	31	optimal	kmer	single	dustbin kmer k31 n2	matrix	11466079	11466079	1
dustbin	2	31	optimal	kmer	single	dustbin kmer k31 n2	indiv_rows	1819535205	1819535205	1
dustbin	2	31	optimal	kmer	single	dustbin kmer k31 n2	cylinder	22932158	22932158	1
dustbin	2	31	optimal	unitig	single	dustbin unitig k31 n2	matrix	317863	317863	1
dustbin	2	31	optimal	unitig	single	dustbin unitig k31 n2	indiv_rows	28972712	28972712	1
dustbin	2	31	optimal	unitig	single	dustbin unitig k31 n2	cylinder	635726	635726	1
dustbin	3	31	optimal	kmer	single	dustbin kmer k31 n3	matrix	21630814	23956001	0.9029392677016502
dustbin	3	31	optimal	kmer	single	dustbin kmer k31 n3	indiv_rows	1829699940	1832025127	0.9987308105299803
dustbin	3	31	optimal	kmer	single	dustbin kmer k31 n3	cylinder	34120736	34120736	1
dustbin	3	31	optimal	unitig	single	dustbin unitig k31 n3	matrix	617091	617091	1
dustbin	3	31	optimal	unitig	single	dustbin unitig k31 n3	indiv_rows	29271940	29271940	1
dustbin	3	31	optimal	unitig	single	dustbin unitig k31 n3	cylinder	1085142	1085142	1
dustbin	434	31	optimal	kmer	single	dustbin kmer k31 n434	matrix	2038109023	3438488791	0.5927339441485473
dustbin	434	31	optimal	kmer	single	dustbin kmer k31 n434	indiv_rows	3846178149	5246557917	0.7330859984481517
dustbin	434	31	optimal	kmer	single	dustbin kmer k31 n434	cylinder	2063978476	3446798788	0.5988102593008107
dustbin	434	31	optimal	unitig	single	dustbin unitig k31 n434	matrix	53295721	128002924	0.4163633090131597
dustbin	434	31	optimal	unitig	single	dustbin unitig k31 n434	indiv_rows	81950570	156657773	0.5231184411130368
dustbin	434	31	optimal	unitig	single	dustbin unitig k31 n434	cylinder	54440008	128535602	0.42354030442087165
dustbin	46	31	optimal	kmer	single	dustbin kmer k31 n46	matrix	278857562	346134562	0.8056333941018002
dustbin	46	31	optimal	kmer	single	dustbin kmer k31 n46	indiv_rows	2086926688	2154203688	0.9687694342114598
dustbin	46	31	optimal	kmer	single	dustbin kmer k31 n46	cylinder	299934542	347775592	0.8624370108181715
dustbin	46	31	optimal	unitig	single	dustbin unitig k31 n46	matrix	10827026	15765894	0.6867372062757748
dustbin	46	31	optimal	unitig	single	dustbin unitig k31 n46	indiv_rows	39481875	44420743	0.8888161776132381
dustbin	46	31	optimal	unitig	single	dustbin unitig k31 n46	cylinder	12389742	16142104	0.7675419511607656
dustbin	5	31	optimal	kmer	single	dustbin kmer k31 n5	matrix	40981285	45194352	0.9067789045852456
dustbin	5	31	optimal	kmer	single	dustbin kmer k31 n5	indiv_rows	1849050411	1853263478	0.9977266767245925
dustbin	5	31	optimal	kmer	single	dustbin kmer k31 n5	cylinder	54402268	54405616	0.9999384622352222
dustbin	5	31	optimal	unitig	single	dustbin unitig k31 n5	matrix	1259486	1628466	0.7734186651732367
dustbin	5	31	optimal	unitig	single	dustbin unitig k31 n5	indiv_rows	29914335	30283315	0.987815732854874
dustbin	5	31	optimal	unitig	single	dustbin unitig k31 n5	cylinder	1888110	1888334	0.999881376917431
dustbin	679	31	optimal	kmer	single	dustbin kmer k31 n679	matrix	2904133005	5372662042	0.5405389325249503
dustbin	679	31	optimal	kmer	single	dustbin kmer k31 n679	indiv_rows	4712202131	7180731168	0.6562287350345769
dustbin	679	31	optimal	kmer	single	dustbin kmer k31 n679	cylinder	2930002458	5377241440	0.5448895108567042
dustbin	679	31	optimal	unitig	single	dustbin unitig k31 n679	matrix	70618476	194795081	0.3625269983075189
dustbin	679	31	optimal	unitig	single	dustbin unitig k31 n679	indiv_rows	99273325	223449930	0.44427548041746984
dustbin	679	31	optimal	unitig	single	dustbin unitig k31 n679	cylinder	71784384	194943386	0.36823195427620203
dustbin	72	31	optimal	kmer	single	dustbin kmer k31 n72	matrix	422125980	559865318	0.7539777271933105
dustbin	72	31	optimal	kmer	single	dustbin kmer k31 n72	indiv_rows	2230195106	2367934444	0.9418314394855772
dustbin	72	31	optimal	kmer	single	dustbin kmer k31 n72	cylinder	445174820	572619234	0.7774360230449402
dustbin	72	31	optimal	unitig	single	dustbin unitig k31 n72	matrix	13475400	21756930	0.6193612793716761
dustbin	72	31	optimal	unitig	single	dustbin unitig k31 n72	indiv_rows	42130249	50411779	0.835722321959715
dustbin	72	31	optimal	unitig	single	dustbin unitig k31 n72	cylinder	15038116	21850046	0.6882418462643054
dustbin	8	31	optimal	kmer	single	dustbin kmer k31 n8	matrix	53785513	61022158	0.8814095529037174
dustbin	8	31	optimal	kmer	single	dustbin kmer k31 n8	indiv_rows	1861854639	1869091284	0.99612825491085
dustbin	8	31	optimal	kmer	single	dustbin kmer k31 n8	cylinder	67206496	67219750	0.9998028258064037
dustbin	8	31	optimal	unitig	single	dustbin unitig k31 n8	matrix	1400982	1600041	0.8755913129726051
dustbin	8	31	optimal	unitig	single	dustbin unitig k31 n8	indiv_rows	30055831	30254890	0.9934206007689996
dustbin	8	31	optimal	unitig	single	dustbin unitig k31 n8	cylinder	2029606	2033322	0.9981724488300426
dustbin	1000	23	randomized	kmer	single	dustbin kmer k23 n1000	matrix	8039542937	8039542937	1
dustbin	1000	23	randomized	kmer	single	dustbin kmer k23 n1000	indiv_rows	9748914122	9748914122	1
dustbin	1000	23	randomized	kmer	single	dustbin kmer k23 n1000	cylinder	8044804654	8044804654	1
dustbin	113	23	randomized	kmer	single	dustbin kmer k23 n113	matrix	1006703687	1006703687	1
dustbin	113	23	randomized	kmer	single	dustbin kmer k23 n113	indiv_rows	2716074872	2716074872	1
dustbin	113	23	randomized	kmer	single	dustbin kmer k23 n113	cylinder	1015852038	1015852038	1
dustbin	12	23	randomized	kmer	single	dustbin kmer k23 n12	matrix	71493629	71493629	1
dustbin	12	23	randomized	kmer	single	dustbin kmer k23 n12	indiv_rows	1780864814	1780864814	1
dustbin	12	23	randomized	kmer	single	dustbin kmer k23 n12	cylinder	78625796	78625796	1
dustbin	177	23	randomized	kmer	single	dustbin kmer k23 n177	matrix	1574729600	1574729600	1
dustbin	177	23	randomized	kmer	single	dustbin kmer k23 n177	indiv_rows	3284100785	3284100785	1
dustbin	177	23	randomized	kmer	single	dustbin kmer k23 n177	cylinder	1585722844	1585722844	1
dustbin	19	23	randomized	kmer	single	dustbin kmer k23 n19	matrix	122993219	122993219	1
dustbin	19	23	randomized	kmer	single	dustbin kmer k23 n19	indiv_rows	1832364404	1832364404	1
dustbin	19	23	randomized	kmer	single	dustbin kmer k23 n19	cylinder	126371988	126371988	1
dustbin	277	23	randomized	kmer	single	dustbin kmer k23 n277	matrix	2387448408	2387448408	1
dustbin	277	23	randomized	kmer	single	dustbin kmer k23 n277	indiv_rows	4096819593	4096819593	1
dustbin	277	23	randomized	kmer	single	dustbin kmer k23 n277	cylinder	2395486812	2395486812	1
dustbin	29	23	randomized	kmer	single	dustbin kmer k23 n29	matrix	219244433	219244433	1
dustbin	29	23	randomized	kmer	single	dustbin kmer k23 n29	indiv_rows	1928615618	1928615618	1
dustbin	29	23	randomized	kmer	single	dustbin kmer k23 n29	cylinder	224764376	224764376	1
dustbin	2	23	randomized	kmer	single	dustbin kmer k23 n2	matrix	1071257	1071257	1
dustbin	2	23	randomized	kmer	single	dustbin kmer k23 n2	indiv_rows	1710442442	1710442442	1
dustbin	2	23	randomized	kmer	single	dustbin kmer k23 n2	cylinder	2142514	2142514	1
dustbin	3	23	randomized	kmer	single	dustbin kmer k23 n3	matrix	3659322	3659322	1
dustbin	3	23	randomized	kmer	single	dustbin kmer k23 n3	indiv_rows	1713030507	1713030507	1
dustbin	3	23	randomized	kmer	single	dustbin kmer k23 n3	cylinder	6355230	6355230	1
dustbin	434	23	randomized	kmer	single	dustbin kmer k23 n434	matrix	3661672222	3661672222	1
dustbin	434	23	randomized	kmer	single	dustbin kmer k23 n434	indiv_rows	5371043407	5371043407	1
dustbin	434	23	randomized	kmer	single	dustbin kmer k23 n434	cylinder	3671405246	3671405246	1
dustbin	46	23	randomized	kmer	single	dustbin kmer k23 n46	matrix	371797971	371797971	1
dustbin	46	23	randomized	kmer	single	dustbin kmer k23 n46	indiv_rows	2081169156	2081169156	1
dustbin	46	23	randomized	kmer	single	dustbin kmer k23 n46	cylinder	381515398	381515398	1
dustbin	5	23	randomized	kmer	single	dustbin kmer k23 n5	matrix	22934637	22934637	1
dustbin	5	23	randomized	kmer	single	dustbin kmer k23 n5	indiv_rows	1732305822	1732305822	1
dustbin	5	23	randomized	kmer	single	dustbin kmer k23 n5	cylinder	30426492	30426492	1
dustbin	679	23	randomized	kmer	single	dustbin kmer k23 n679	matrix	5591948952	5591948952	1
dustbin	679	23	randomized	kmer	single	dustbin kmer k23 n679	indiv_rows	7301320137	7301320137	1
dustbin	679	23	randomized	kmer	single	dustbin kmer k23 n679	cylinder	5599294874	5599294874	1
dustbin	72	23	randomized	kmer	single	dustbin kmer k23 n72	matrix	613484393	613484393	1
dustbin	72	23	randomized	kmer	single	dustbin kmer k23 n72	indiv_rows	2322855578	2322855578	1
dustbin	72	23	randomized	kmer	single	dustbin kmer k23 n72	cylinder	618097014	618097014	1
dustbin	8	23	randomized	kmer	single	dustbin kmer k23 n8	matrix	42412464	42412464	1
dustbin	8	23	randomized	kmer	single	dustbin kmer k23 n8	indiv_rows	1751783649	1751783649	1
dustbin	8	23	randomized	kmer	single	dustbin kmer k23 n8	cylinder	50655296	50655296	1
dustbin	1000	31	randomized	kmer	single	dustbin kmer k31 n1000	matrix	8041158758	8041158758	1
dustbin	1000	31	randomized	kmer	single	dustbin kmer k31 n1000	indiv_rows	9849227884	9849227884	1
dustbin	1000	31	randomized	kmer	single	dustbin kmer k31 n1000	cylinder	8051154978	8051154978	1
dustbin	1000	31	randomized	unitig	single	dustbin unitig k31 n1000	matrix	290606226	290606226	1
dustbin	1000	31	randomized	unitig	single	dustbin unitig k31 n1000	indiv_rows	319261075	319261075	1
dustbin	1000	31	randomized	unitig	single	dustbin unitig k31 n1000	cylinder	290738210	290738210	1
dustbin	113	31	randomized	kmer	single	dustbin kmer k31 n113	matrix	927672061	927672061	1
dustbin	113	31	randomized	kmer	single	dustbin kmer k31 n113	indiv_rows	2735741187	2735741187	1
dustbin	113	31	randomized	kmer	single	dustbin kmer k31 n113	cylinder	936991506	936991506	1
dustbin	113	31	randomized	unitig	single	dustbin unitig k31 n113	matrix	34107720	34107720	1
