dataset	method	k	N	type	n_bit_changes	n_runs	n_cylinder_runs
ngono	randomized	16	1000	unitig	21325452	21605914	21354204
ngono	randomized	17	1000	kmer	191769617	195026615	192066316
ngono	randomized	17	1000	uniqrow	14681183	14763757	14699576
ngono	randomized	17	1000	unitig	19049185	19269204	19074464
ngono	randomized	18	1000	kmer	198891920	202218955	199197352
ngono	randomized	18	1000	uniqrow	14772984	14856231	14791450
ngono	randomized	18	1000	unitig	18255292	18452830	18279336
ngono	randomized	19	1000	kmer	205660218	209052711	205973932
ngono	randomized	19	1000	uniqrow	15091889	15176772	15110742
ngono	randomized	19	1000	unitig	18227073	18416183	18250936
ngono	randomized	20	1000	kmer	212284302	215740023	212606114
ngono	randomized	20	1000	uniqrow	15272250	15358226	15291324
ngono	randomized	20	1000	unitig	18263897	18448679	18287784
ngono	randomized	21	1000	kmer	218767771	222285188	219097494
ngono	randomized	21	1000	uniqrow	15438380	15525267	15457708
ngono	randomized	21	1000	unitig	18293178	18474491	18317068
ngono	randomized	22	1000	kmer	225095481	228673506	225432966
ngono	randomized	22	1000	uniqrow	15723874	15812291	15743534
ngono	randomized	22	1000	unitig	18526848	18706835	18550960
ngono	randomized	23	1000	kmer	231332368	234970504	231677490
ngono	randomized	23	1000	uniqrow	15922138	16011661	15942036
ngono	randomized	23	1000	unitig	18652042	18831257	18676270
ngono	randomized	24	1000	kmer	237503764	241201833	237856446
ngono	randomized	24	1000	uniqrow	16041450	16131692	16061464
ngono	randomized	24	1000	unitig	18730104	18908321	18754386
ngono	randomized	25	1000	kmer	243587909	247345660	243948058
ngono	randomized	25	1000	uniqrow	16357149	16449069	16377500
ngono	randomized	25	1000	unitig	19019277	19197896	19043858
ngono	randomized	26	1000	kmer	249625965	253443462	249993532
ngono	randomized	26	1000	uniqrow	16549270	16642339	16569872
ngono	randomized	26	1000	unitig	19207206	19386174	19231994
ngono	randomized	27	1000	kmer	255617984	259495278	255992918
ngono	randomized	27	1000	uniqrow	16688875	16782754	16709628
ngono	randomized	27	1000	unitig	19302107	19480808	19326952
ngono	randomized	28	1000	kmer	261535014	265472056	261917184
ngono	randomized	28	1000	uniqrow	16920884	17016117	16941912
ngono	randomized	28	1000	unitig	19530976	19710194	19556068
ngono	randomized	29	1000	kmer	267411130	271408037	267800488
ngono	randomized	29	1000	uniqrow	17081527	17177831	17102768
ngono	randomized	29	1000	unitig	19671790	19851446	19697046
ngono	randomized	30	1000	kmer	273265653	277322616	273662152
ngono	randomized	30	1000	uniqrow	17201590	17298756	17222968
ngono	randomized	30	1000	unitig	19766075	19945586	19791398
ngono	randomized	31	1000	kmer	279057845	283174908	279461418
ngono	randomized	31	1000	uniqrow	17495277	17594068	17516998
ngono	randomized	31	1000	unitig	20043254	20223800	20068854
ngono	randomized	6	1000	kmer	0	2080	0
ngono	randomized	6	1000	uniqrow	0	1	0
ngono	randomized	6	1000	unitig	0	2080	0
ngono	randomized	7	1000	kmer	0	8192	0
ngono	randomized	7	1000	uniqrow	0	1	0
ngono	randomized	7	1000	unitig	0	8192	0
ngono	randomized	8	1000	kmer	34346	67232	34402
ngono	randomized	8	1000	uniqrow	31675	31921	31724
ngono	randomized	8	1000	unitig	34346	67232	34402
ngono	randomized	9	1000	kmer	1136818	1265356	1138826
ngono	randomized	9	1000	uniqrow	824858	830357	826166
ngono	randomized	9	1000	unitig	1132810	1261305	1134810
ngono	upgma-attotree	10	1000	kmer	1593553	2034354	1607486
ngono	upgma-attotree	10	1000	uniqrow	866828	899935	873888
ngono	upgma-attotree	10	1000	unitig	1541871	1977786	1555370
ngono	upgma-attotree	11	1000	kmer	6352490	7453906	6410436
ngono	upgma-attotree	11	1000	uniqrow	2249947	2328678	2268026
ngono	upgma-attotree	11	1000	unitig	5549245	6564030	5599854
ngono	upgma-attotree	12	1000	kmer	13551095	15462923	13676774
ngono	upgma-attotree	12	1000	uniqrow	3046719	3146197	3070248
ngono	upgma-attotree	12	1000	unitig	9252010	10660926	9336650
ngono	upgma-attotree	13	1000	kmer	19783769	22316573	19969208
ngono	upgma-attotree	13	1000	uniqrow	3123075	3218874	3146082
ngono	upgma-attotree	13	1000	unitig	9052565	10268349	9133960
ngono	upgma-attotree	14	1000	kmer	23732383	26617698	23955450
ngono	upgma-attotree	14	1000	uniqrow	2987095	3074478	3008234
ngono	upgma-attotree	14	1000	unitig	6743567	7507113	6800770
ngono	upgma-attotree	15	1000	kmer	26037465	29106162	26282330
ngono	upgma-attotree	15	1000	uniqrow	2904145	2987018	2924154
ngono	upgma-attotree	15	1000	unitig	4883166	5318873	4921306
ngono	upgma-attotree	16	1000	kmer	27571451	30748415	27830700
ngono	upgma-attotree	16	1000	uniqrow	2927712	3010033	2947650
ngono	upgma-attotree	16	1000	unitig	4042445	4322907	4071702
ngono	upgma-attotree	17	1000	kmer	28806518	32063516	29077244
ngono	upgma-attotree	17	1000	uniqrow	2950923	3033497	2970878
ngono	upgma-attotree	17	1000	unitig	3719132	3939151	3744904
ngono	upgma-attotree	18	1000	kmer	29929873	33256908	30210994
ngono	upgma-attotree	18	1000	uniqrow	2973526	3056773	2993624
ngono	upgma-attotree	18	1000	unitig	3613169	3810707	3637738
ngono	upgma-attotree	19	1000	kmer	31002000	34394493	31292968
ngono	upgma-attotree	19	1000	uniqrow	3044246	3129129	3064772
ngono	upgma-attotree	19	1000	unitig	3638596	3827706	3663088
ngono	upgma-attotree	20	1000	kmer	32051057	35506778	32351648
ngono	upgma-attotree	20	1000	uniqrow	3079738	3165714	3100496
ngono	upgma-attotree	20	1000	unitig	3655906	3840688	3680400
ngono	upgma-attotree	21	1000	kmer	33079598	36597015	33389630
ngono	upgma-attotree	21	1000	uniqrow	3114274	3201161	3135248
ngono	upgma-attotree	21	1000	unitig	3670672	3851985	3695234
ngono	upgma-attotree	22	1000	kmer	34085802	37663827	34405046
ngono	upgma-attotree	22	1000	uniqrow	3169515	3257932	3190870
ngono	upgma-attotree	22	1000	unitig	3724583	3904570	3749462
ngono	upgma-attotree	23	1000	kmer	35079519	38717655	35407828
ngono	upgma-attotree	23	1000	uniqrow	3208702	3298225	3230352
ngono	upgma-attotree	23	1000	unitig	3750474	3929689	3775542
ngono	upgma-attotree	24	1000	kmer	36064957	39763026	36402234
ngono	upgma-attotree	24	1000	uniqrow	3238338	3328580	3260110
ngono	upgma-attotree	24	1000	unitig	3777805	3956022	3802954
ngono	upgma-attotree	25	1000	kmer	37036754	40794505	37382916
ngono	upgma-attotree	25	1000	uniqrow	3299623	3391543	3321812
ngono	upgma-attotree	25	1000	unitig	3837057	4015676	3862590
ngono	upgma-attotree	26	1000	kmer	38002115	41819612	38357122
ngono	upgma-attotree	26	1000	uniqrow	3340730	3433799	3363138
ngono	upgma-attotree	26	1000	unitig	3879531	4058499	3905286
ngono	upgma-attotree	27	1000	kmer	38960751	42838045	39324556
ngono	upgma-attotree	27	1000	uniqrow	3369190	3463069	3391778
ngono	upgma-attotree	27	1000	unitig	3905443	4084144	3931352
ngono	upgma-attotree	28	1000	kmer	39910674	43847716	40283164
ngono	upgma-attotree	28	1000	uniqrow	3416993	3512226	3439846
ngono	upgma-attotree	28	1000	unitig	3957039	4136257	3983212
ngono	upgma-attotree	29	1000	kmer	40855548	44852455	41236648
ngono	upgma-attotree	29	1000	uniqrow	3451067	3547371	3474204
ngono	upgma-attotree	29	1000	unitig	3987316	4166972	4013728
ngono	upgma-attotree	30	1000	kmer	41797361	45854324	42187058
ngono	upgma-attotree	30	1000	uniqrow	3474798	3571964	3498116
ngono	upgma-attotree	30	1000	unitig	4009808	4189319	4036374
ngono	upgma-attotree	31	1000	kmer	42730845	46847908	43129072
ngono	upgma-attotree	31	1000	uniqrow	3539586	3638377	3563276
ngono	upgma-attotree	31	1000	unitig	4071830	4252376	4098778
ngono	upgma-attotree	6	1000	kmer	0	2080	0
ngono	upgma-attotree	6	1000	uniqrow	0	1	0
ngono	upgma-attotree	6	1000	unitig	0	2080	0
ngono	upgma-attotree	7	1000	kmer	0	8192	0
ngono	upgma-attotree	7	1000	uniqrow	0	1	0
ngono	upgma-attotree	7	1000	unitig	0	8192	0
ngono	upgma-attotree	8	1000	kmer	5883	38769	5918
ngono	upgma-attotree	8	1000	uniqrow	5631	5877	5666
ngono	upgma-attotree	8	1000	unitig	5883	38769	5918
ngono	upgma-attotree	9	1000	kmer	169970	298508	171384
ngono	upgma-attotree	9	1000	uniqrow	131220	136719	132264
ngono	upgma-attotree	9	1000	unitig	169425	297920	170836
ngono	upgma-hamming	10	1000	kmer	1485667	1926468	1503400
ngono	upgma-hamming	10	1000	uniqrow	854398	887505	861834
ngono	upgma-hamming	10	1000	unitig	1438313	1874228	1455500
ngono	upgma-hamming	11	1000	kmer	6002082	7103498	6069072
ngono	upgma-hamming	11	1000	uniqrow	2229001	2307732	2247710
ngono	upgma-hamming	11	1000	unitig	5301233	6316018	5359576
ngono	upgma-hamming	12	1000	kmer	13076833	14988661	13213952
ngono	upgma-hamming	12	1000	uniqrow	3013045	3112523	3036574
ngono	upgma-hamming	12	1000	unitig	9084653	10493569	9173976
ngono	upgma-hamming	13	1000	kmer	19360093	21892897	19545532
ngono	upgma-hamming	13	1000	uniqrow	3062745	3158544	3085752
ngono	upgma-hamming	13	1000	unitig	8949921	10165705	9031316
ngono	upgma-hamming	14	1000	kmer	23278367	26163682	23501434
ngono	upgma-hamming	14	1000	uniqrow	2917825	3005208	2938964
ngono	upgma-hamming	14	1000	unitig	6736553	7500099	6793756
ngono	upgma-hamming	15	1000	kmer	25594181	28662878	25839046
ngono	upgma-hamming	15	1000	uniqrow	2832135	2915008	2852144
ngono	upgma-hamming	15	1000	unitig	4848818	5284525	4886958
ngono	upgma-hamming	16	1000	kmer	27254339	30431303	27513588
ngono	upgma-hamming	16	1000	uniqrow	2844876	2927197	2864814
ngono	upgma-hamming	16	1000	unitig	3982883	4263345	4011202
ngono	upgma-hamming	17	1000	kmer	28457572	31714570	28728298
ngono	upgma-hamming	17	1000	uniqrow	2867665	2950239	2887620
ngono	upgma-hamming	17	1000	unitig	3659891	3879910	3686694
ngono	upgma-hamming	18	1000	kmer	29647645	32974680	29928766
ngono	upgma-hamming	18	1000	uniqrow	2891806	2975053	2911904
ngono	upgma-hamming	18	1000	unitig	3548407	3745945	3572622
ngono	upgma-hamming	19	1000	kmer	30830412	34222905	31121380
ngono	upgma-hamming	19	1000	uniqrow	2958796	3043679	2979322
ngono	upgma-hamming	19	1000	unitig	3570208	3759318	3594426
ngono	upgma-hamming	20	1000	kmer	31805939	35261660	32106530
ngono	upgma-hamming	20	1000	uniqrow	2990828	3076804	3011586
ngono	upgma-hamming	20	1000	unitig	3583242	3768024	3607736
ngono	upgma-hamming	21	1000	kmer	32917050	36434467	33227082
ngono	upgma-hamming	21	1000	uniqrow	3026676	3113563	3047650
ngono	upgma-hamming	21	1000	unitig	3596046	3777359	3620608
ngono	upgma-hamming	22	1000	kmer	33959444	37537469	34283366
ngono	upgma-hamming	22	1000	uniqrow	3082157	3170574	3103512
ngono	upgma-hamming	22	1000	unitig	3657177	3837164	3682056
ngono	upgma-hamming	23	1000	kmer	34897278	38535414	35231452
ngono	upgma-hamming	23	1000	uniqrow	3122838	3212361	3144488
ngono	upgma-hamming	23	1000	unitig	3682220	3861435	3707288
ngono	upgma-hamming	24	1000	kmer	35832045	39530114	36154052
ngono	upgma-hamming	24	1000	uniqrow	3151248	3241490	3173020
ngono	upgma-hamming	24	1000	unitig	3707825	3886042	3732974
ngono	upgma-hamming	25	1000	kmer	36989756	40747507	37344128
ngono	upgma-hamming	25	1000	uniqrow	3206935	3298855	3229664
ngono	upgma-hamming	25	1000	unitig	3754015	3932634	3779548
ngono	upgma-hamming	26	1000	kmer	37976954	41794451	38341288
ngono	upgma-hamming	26	1000	uniqrow	3250190	3343259	3272598
ngono	upgma-hamming	26	1000	unitig	3801199	3980167	3826954
ngono	upgma-hamming	27	1000	kmer	39158345	43035639	39532568
ngono	upgma-hamming	27	1000	uniqrow	3276883	3370762	3300034
ngono	upgma-hamming	27	1000	unitig	3828531	4007232	3855748
ngono	upgma-hamming	28	1000	kmer	39925666	43862708	40309662
ngono	upgma-hamming	28	1000	uniqrow	3333199	3428432	3356700
ngono	upgma-hamming	28	1000	unitig	3873835	4053053	3900008
ngono	upgma-hamming	29	1000	kmer	40786136	44783043	41153942
ngono	upgma-hamming	29	1000	uniqrow	3363881	3460185	3387656
ngono	upgma-hamming	29	1000	unitig	3898683	4078339	3926550
ngono	upgma-hamming	30	1000	kmer	41706404	45763367	42083226
ngono	upgma-hamming	30	1000	uniqrow	3383288	3480454	3407206
ngono	upgma-hamming	30	1000	unitig	3929966	4109477	3957938
ngono	upgma-hamming	31	1000	kmer	42556889	46673952	42969818
ngono	upgma-hamming	31	1000	uniqrow	3440149	3538940	3464478
ngono	upgma-hamming	31	1000	unitig	3979920	4160466	4008346
ngono	upgma-hamming	6	1000	kmer	0	2080	0
ngono	upgma-hamming	6	1000	uniqrow	0	1	0
ngono	upgma-hamming	6	1000	unitig	0	2080	0
ngono	upgma-hamming	7	1000	kmer	0	8192	0
ngono	upgma-hamming	7	1000	uniqrow	0	1	0
ngono	upgma-hamming	7	1000	unitig	0	8192	0
ngono	upgma-hamming	8	1000	kmer	5166	38052	5222
ngono	upgma-hamming	8	1000	uniqrow	5013	5259	5064
ngono	upgma-hamming	8	1000	unitig	5166	38052	5222
ngono	upgma-hamming	9	1000	kmer	152608	281146	154450
ngono	upgma-hamming	9	1000	uniqrow	124832	130331	126092
ngono	upgma-hamming	9	1000	unitig	152143	280638	153980
ngono	worst	10	1000	kmer	14131806	14572607	14132472
ngono	worst	10	1000	uniqrow	6811121	6844228	6811410
ngono	worst	10	1000	unitig	13681278	14117193	13681656
ngono	worst	11	1000	kmer	55497172	56598588	55498168
ngono	worst	11	1000	uniqrow	16693202	16771933	16694120
ngono	worst	11	1000	unitig	48058056	49072841	48058954
ngono	worst	12	1000	kmer	116238807	118150635	116242950
ngono	worst	12	1000	uniqrow	21299161	21398639	21300486
ngono	worst	12	1000	unitig	76889744	78298660	76892548
ngono	worst	13	1000	kmer	167477374	170010178	167483528
ngono	worst	13	1000	uniqrow	20568524	20664323	20569934
ngono	worst	13	1000	unitig	71437910	72653694	71438456
ngono	worst	14	1000	kmer	199234052	202119367	199241490
ngono	worst	14	1000	uniqrow	18818260	18905643	18819670
ngono	worst	14	1000	unitig	49782947	50546493	49785254
ngono	worst	15	1000	kmer	217449240	220517937	217457432
ngono	worst	15	1000	uniqrow	17865297	17948170	17866710
ngono	worst	15	1000	unitig	33433201	33868908	33435132
ngono	worst	16	1000	kmer	229429531	232606495	229438178
ngono	worst	16	1000	uniqrow	17801864	17884185	17803314
ngono	worst	16	1000	unitig	26015769	26296231	26017556
ngono	worst	17	1000	kmer	239011604	242268602	239020614
ngono	worst	17	1000	uniqrow	17883763	17966337	17885218
ngono	worst	17	1000	unitig	23201852	23421871	23203566
ngono	worst	18	1000	kmer	247686216	251013251	247695562
ngono	worst	18	1000	uniqrow	17990777	18074024	17992246
ngono	worst	18	1000	unitig	22216062	22413600	22217770
ngono	worst	19	1000	kmer	255926933	259319426	255936608
ngono	worst	19	1000	uniqrow	18377805	18462688	18379318
ngono	worst	19	1000	unitig	22173312	22362422	22175064
ngono	worst	20	1000	kmer	263995792	267451513	264005798
ngono	worst	20	1000	uniqrow	18593654	18679630	18596616
ngono	worst	20	1000	unitig	22212499	22397281	22214274
ngono	worst	21	1000	kmer	271892609	275410026	271902936
ngono	worst	21	1000	uniqrow	18787260	18874147	18789552
ngono	worst	21	1000	unitig	22241084	22422397	22242866
ngono	worst	22	1000	kmer	279602655	283180680	279612406
ngono	worst	22	1000	uniqrow	19134436	19222853	19137492
ngono	worst	22	1000	unitig	22522788	22702775	22526266
ngono	worst	23	1000	kmer	287203796	290841932	287214750
ngono	worst	23	1000	uniqrow	19372250	19461773	19375370
ngono	worst	23	1000	unitig	22668305	22847520	22671838
ngono	worst	24	1000	kmer	294726050	298424119	294736522
ngono	worst	24	1000	uniqrow	19512681	19602923	19515860
ngono	worst	24	1000	unitig	22756202	22934419	22759780
ngono	worst	25	1000	kmer	302144659	305902410	302156236
ngono	worst	25	1000	uniqrow	19889249	19981169	19892498
ngono	worst	25	1000	unitig	23100831	23279450	23104482
ngono	worst	26	1000	kmer	309509049	313326546	309520940
ngono	worst	26	1000	uniqrow	20125016	20218085	20128316
ngono	worst	26	1000	unitig	23329529	23508497	23333236
ngono	worst	27	1000	kmer	316816568	320693862	316828770
ngono	worst	27	1000	uniqrow	20291600	20385479	20294922
ngono	worst	27	1000	unitig	23442306	23621007	23446046
ngono	worst	28	1000	kmer	324032361	327969403	324044874
ngono	worst	28	1000	uniqrow	20570680	20665913	20574058
ngono	worst	28	1000	unitig	23714605	23893823	23718414
ngono	worst	29	1000	kmer	331196551	335193458	331209370
ngono	worst	29	1000	uniqrow	20760858	20857162	20764286
ngono	worst	29	1000	unitig	23881150	24060806	23885012
ngono	worst	30	1000	kmer	338334610	342391573	338347734
ngono	worst	30	1000	uniqrow	20907895	21005061	20911350
ngono	worst	30	1000	unitig	23995453	24174964	23999342
ngono	worst	31	1000	kmer	345395310	349512373	345408740
ngono	worst	31	1000	uniqrow	21259704	21358495	21263240
ngono	worst	31	1000	unitig	24326414	24506960	24330390
ngono	worst	6	1000	kmer	0	2080	0
ngono	worst	6	1000	uniqrow	0	1	0
ngono	worst	6	1000	unitig	0	2080	0
ngono	worst	7	1000	kmer	0	8192	0
ngono	worst	7	1000	uniqrow	0	1	0
ngono	worst	7	1000	unitig	0	8192	0
ngono	worst	8	1000	kmer	45094	77980	45096
ngono	worst	8	1000	uniqrow	41530	41776	41532
ngono	worst	8	1000	unitig	45094	77980	45096
ngono	worst	9	1000	kmer	1444720	1573258	1444730
ngono	worst	9	1000	uniqrow	1038801	1044300	1038834
ngono	worst	9	1000	unitig	1439254	1567749	1439264
